gaia_id,hostname,pl_name,ra,dec
"Gaia DR2 1560676770454324224","TOI-5713","TOI-5713 b",208.4587323,52.6027628
"Gaia DR2 2076834463947219584","Kepler-1910","Kepler-1910 b",296.6171677,41.2811677
"Gaia DR2 2102490189082470528","Kepler-1746","Kepler-1746 b",288.3203979,42.2613874
"Gaia DR2 5160557726183065984","WASP-50","WASP-50 b",43.6880738,-10.8980242
"Gaia DR2 3789847707126025600","K2-43","K2-43 b",169.1170280,-3.9754405
"Gaia DR2 5444147952811517696","WASP-66","WASP-66 b",158.2250301,-34.9899074
"Gaia DR2 5213167330349528064","COCONUTS-2 A","COCONUTS-2 b",117.3009140,-76.7026960
"Gaia DR2 2130040450081573376","Kepler-673","Kepler-673 b",290.7857595,50.0540561
"Gaia DR2 6253844468882760832","K2-290","K2-290 c",234.8578846,-20.1988975
,"KMT-2017-BLG-1146L","KMT-2017-BLG-1146L b",269.1058330,-33.1424694
"Gaia DR2 2052754540819149568","Kepler-1600","Kepler-1600 b",291.3993802,38.7877563
"Gaia DR2 3603529272750802560","WASP-55","WASP-55 b",203.7581951,-17.5034961
"Gaia DR2 2908664557091200768","TOI-431","TOI-431 d",83.2692502,-26.7238698
"Gaia DR2 4988158666635743616","HD 6434","HD 6434 b",16.1663441,-39.4904909
"Gaia DR2 2105930840143687680","Kepler-55","Kepler-55 d",285.1683291,44.0264898
,"MOA-2009-BLG-387L","MOA-2009-BLG-387L b",268.4616250,-33.9903333
"Gaia DR2 2076053604520641024","Kepler-1802","Kepler-1802 b",300.2420869,44.1412854
"Gaia DR2 1265513389372846848","Qatar-6","Qatar-6 b",222.2100773,22.1526136
"Gaia DR2 1340497608486742400","HAT-P-14","HAT-P-14 b",260.1161719,38.2421682
"Gaia DR2 2073750986669231232","Kepler-348","Kepler-348 c",297.2550814,40.5483883
"Gaia DR2 2102911576914748032","Kepler-247","Kepler-247 c",288.6425609,43.0393769
"Gaia DR2 2102245375949400960","Kepler-1888","Kepler-1888 b",289.3945523,41.7822597
"Gaia DR2 1344163891352965632","TOI-2145","TOI-2145 b",263.7580753,40.6950428
"Gaia DR2 6529471108882243840","TOI-332","TOI-332 b",348.0589516,-44.8764852
,"OGLE-2016-BLG-1598L","OGLE-2016-BLG-1598L b",270.1907500,-29.1754389
"Gaia DR2 3425691139632545152","K2-26","K2-26 b",94.2064312,24.5958335
,"KMT-2019-BLG-1953L","KMT-2019-BLG-1953L b",269.1162500,-28.2011111
"Gaia DR2 2080562667352233728","Kepler-744","Kepler-744 b",296.4960493,47.1827848
"Gaia DR2 2009481748875806976","HD 219134","HD 219134 b",348.3372026,57.1696255
"Gaia DR2 30398648945512960","HD 20329","HD 20329 b",49.1781240,15.6563542
"Gaia DR2 3464620139089832960","NGTS-12","NGTS-12 b",176.2499418,-35.6405630
"Gaia DR2 1835842749465226368","HAT-P-49","HAT-P-49 b",305.4413294,26.6926759
"Gaia DR2 2168280502430898944","TOI-6008","TOI-6008 b",310.4487344,49.6468992
"Gaia DR2 583455604761166848","HAT-P-42","HAT-P-42 b",135.3443583,6.0970828
"Gaia DR2 2134886100904948608","Kepler-534","Kepler-534 b",296.4185696,49.5401480
"Gaia DR2 2106891671567353728","Kepler-421","Kepler-421 b",283.2568116,45.0876823
"Gaia DR2 661167785238757376","K2-264","K2-264 b",131.3583524,19.6984010
"Gaia DR2 5674618444832114304","WASP-142","WASP-142 b",140.5063164,-23.9461020
"Gaia DR2 5500061456275483776","LHS 1815","LHS 1815 b",91.0899861,-55.3115376
"Gaia DR2 6812056381881853056","HD 207832","HD 207832 b",328.1517893,-26.0271749
,"KMT-2019-BLG-1715L","KMT-2019-BLG-1715L b",270.3717083,-28.7771389
"Gaia DR2 1677343097418015488","TOI-1136","TOI-1136 g",192.1848981,64.8552755
"Gaia DR2 3332911492327546368","HD 37605","HD 37605 b",85.0074276,6.0595116
,"OGLE-2013-BLG-0102L","OGLE-2013-BLG-0102L b",268.0295000,-31.6905833
,"OGLE-2013-BLG-1721L","OGLE-2013-BLG-1721L b",268.1265560,-30.2926941
"Gaia DR2 2105275015817638272","Kepler-1730","Kepler-1730 b",281.9605834,43.7030386
"Gaia DR2 4096449891854565760","HD 168863","HD 168863 b",275.6642157,-18.0219726
"Gaia DR2 152451414656258560","TOI-1683","TOI-1683.01",65.9796504,27.8223701
"Gaia DR2 2398227794405981568","HATS-32","HATS-32 b",346.0750861,-21.2720168
"Gaia DR2 5619121248264726272","HD 60532","HD 60532 c",113.5130656,-22.2958661
"Gaia DR2 2130309796070517888","Kepler-1216","Kepler-1216 b",287.4052661,45.9179790
"Gaia DR2 1424011082893734272","WASP-92","WASP-92 b",246.6920395,51.0411328
"Gaia DR2 623633615066248576","TOI-5126","TOI-5126 c",151.6597827,18.6340631
"Gaia DR2 6099012478412247296","WASP-132","WASP-132 b",217.6091998,-46.1595160
"Gaia DR2 2115776451371641984","TOI-2583 A","TOI-2583 A b",272.2670293,45.3368996
"Gaia DR2 5672053902679434112","HD 86065","HD 86065 b",148.9256674,-18.1069385
"Gaia DR2 2106705269988803072","Kepler-95","Kepler-95 b",284.4824281,44.3978910
"Gaia DR2 3803494845449564672","K2-7","K2-7 b",167.0937488,-1.0658550
"Gaia DR2 2125711432287012992","Kepler-1918","Kepler-1918 b",292.5305460,42.2145765
"Gaia DR2 604903468852379904","NGC 2682 Sand 1429","NGC 2682 Sand 1429 b",133.0147781,11.6899626
"Gaia DR2 4620009665047355520","TOI-1224","TOI-1224 c",37.1978356,-80.8991053
"Gaia DR2 2126648422351703168","Kepler-1901","Kepler-1901 b",291.1643587,45.3183061
,"OGLE-2014-BLG-0676L","OGLE-2014-BLG-0676L b",268.1020833,-30.5483889
"Gaia DR2 2107084399639196544","Kepler-1459","Kepler-1459 b",282.4229401,46.0139761
"Gaia DR2 2268101727131230464","TOI-1438","TOI-1438 c",280.9237844,74.9378327
"Gaia DR2 4680527991927519744","TOI-2416","TOI-2416 b",57.3389409,-60.7871861
"Gaia DR2 4529634417760144896","TOI-4443","TOI-4443.01",274.2686643,21.9095459
"Gaia DR2 2129369095153280000","Kepler-1141","Kepler-1141 b",290.5436836,47.7259073
"Gaia DR2 3515865416826633984","WASP-83","WASP-83 b",190.1519558,-19.2843527
"Gaia DR2 608182831000585728","HD 75784","HD 75784 b",133.0992289,13.2330548
"Gaia DR2 1490845584382687232","TOI-2076","TOI-2076 c",217.3920159,39.7903991
"Gaia DR2 4287832775526476800","CoRoT-8","CoRoT-8 b",291.5885696,1.4262972
"Gaia DR2 2130963696251416960","Kepler-375","Kepler-375 c",288.6178715,48.0983639
"Gaia DR2 3855246074629979264","K2-266","K2-266 d",157.9356855,0.9372782
"Gaia DR2 2105573945541164544","Kepler-1950","Kepler-1950 b",287.0874563,42.6686537
"Gaia DR2 65797082206292224","K2-179","K2-179 b",58.7967878,23.7567524
"Gaia DR2 3413793491812093824","K2-284","K2-284 b",79.1407971,20.2549034
"Gaia DR2 2035963417721248128","HD 177830","HD 177830 b",286.3363574,25.9204327
"Gaia DR2 2085482775729637376","Kepler-445","Kepler-445 c",298.7363395,46.4991236
"Gaia DR2 2101700297360624128","Kepler-1883","Kepler-1883 b",291.9225570,42.0025220
"Gaia DR2 2130427821771278976","Kepler-738","Kepler-738 b",287.5696516,46.5679011
,"M62H","M62H b",255.3074504,-30.1069833
,"OGLE-2018-BLG-0516L","OGLE-2018-BLG-0516L b",269.6401250,-31.2623889
"Gaia DR2 1323427759184545536","rho CrB","rho CrB b",240.2600639,33.3001861
"Gaia DR2 105332908999068032","HD 12661","HD 12661 b",31.1423525,25.4135632
"Gaia DR2 2052085934674652544","Kepler-1592","Kepler-1592 b",293.8506230,38.3977379
"Gaia DR2 2126597569938248064","Kepler-389","Kepler-389 b",291.9600082,44.9000587
"Gaia DR2 6226694571859532800","HD 134987","HD 134987 b",228.3675397,-25.3096721
"Gaia DR2 2078291832243170048","Kepler-1537","Kepler-1537 b",294.3853917,43.8254461
"Gaia DR2 2076827454560320768","Kepler-1927","Kepler-1927 b",296.3546093,41.3355698
"Gaia DR2 4821739369794767744","NGTS-1","NGTS-1 b",82.7142134,-36.6309812
"Gaia DR2 4081376064109034496","K2-381","K2-381 d",288.0267612,-21.0075789
"Gaia DR2 2439238852271933568","K2-392","K2-392 b",354.6499065,-7.4788816
"Gaia DR2 2241587416546520320","TOI-1181","TOI-1181 b",297.2158166,64.3543506
"Gaia DR2 38723395078288256","K2-80","K2-80 d",59.0374860,13.5590288
"Gaia DR2 2051669906960994304","Kepler-754","Kepler-754 b",293.2541121,37.8461519
"Gaia DR2 2073776859551124992","Kepler-84","Kepler-84 d",298.2520208,40.4960842
"Gaia DR2 2939555954747554176","7 CMa","7 CMa c",99.1712760,-19.2561808
"Gaia DR2 4540061704988054400","GJ 3998","GJ 3998 d",259.0020507,11.0561751
"Gaia DR2 5144740907820131840","GJ 3138","GJ 3138 d",32.2977385,-16.3392495
"Gaia DR2 2053552270863859712","Kepler-758","Kepler-758 d",293.0846115,41.1354049
,"OGLE-2014-BLG-0221L","OGLE-2014-BLG-0221L b",270.3037500,-27.4267639
"Gaia DR2 4890849134501995392","HATS-61","HATS-61 b",61.6578005,-25.3496674
"Gaia DR2 1233227944114002688","TOI-1853","TOI-1853 b",211.4593468,16.9923703
"Gaia DR2 3402798414192387328","HD 37124","HD 37124 b",84.2599947,20.7289784
"Gaia DR2 2128835110460415616","Kepler-1957","Kepler-1957 b",293.7114360,47.8874467
"Gaia DR2 2132678625152847232","Kepler-1023","Kepler-1023 b",289.0297232,49.7697034
"Gaia DR2 2602237602799035008","K2-172","K2-172 c",335.3081368,-12.5569819
"Gaia DR2 2104090257679181696","Kepler-243","Kepler-243 c",285.1104819,42.0339619
"Gaia DR2 4976894960284258048","HD 142","HD 142 c",1.5836771,-49.0753625
"Gaia DR2 2078801009210349440","Kepler-1561","Kepler-1561 b",296.9235822,43.5664628
"Gaia DR2 2232494455384800768","TOI-1758","TOI-1758 b",354.7415810,75.6852317
"Gaia DR2 2104031227648002944","Kepler-1242","Kepler-1242 b",284.6062174,41.1963440
"Gaia DR2 2101507367429089664","KOI-142","KOI-142 c",291.1481028,40.6694130
"Gaia DR2 5751177095877066496","WASP-161","WASP-161 b",126.3378248,-11.5009889
"Gaia DR2 2101074331646054656","Kepler-824","Kepler-824 b",290.4774060,39.7319975
"Gaia DR2 144150720342734208","K2-370","K2-370 b",67.8205302,19.8316901
"Gaia DR2 114340658009875072","TOI-4641","TOI-4641 b",42.5582023,25.3335334
,"OGLE-2019-BLG-1053L","OGLE-2019-BLG-1053L b",270.1663750,-27.3415833
"Gaia DR2 652007410271734912","K2-183","K2-183 b",125.0071770,14.0194586
"Gaia DR2 2136815881249993600","TOI-2010","TOI-2010 b",292.1669417,53.4873694
"Gaia DR2 1236429004715336576","HD 131496","HD 131496 b",223.3461495,18.2352618
"Gaia DR2 2086660283961964416","Kepler-228","Kepler-228 b",296.2860853,48.2246328
"Gaia DR2 2159653734187847168","HIP 91258","HIP 91258 b",279.2211173,61.7015065
"Gaia DR2 1651911084230149248","TOI-1670","TOI-1670 c",259.0172522,72.1611806
"Gaia DR2 2634046753364013440","K2-414","K2-414 b",351.6361913,-4.6066569
"Gaia DR2 6830027182179257472","HD 204941","HD 204941 b",323.0966714,-20.9579570
"Gaia DR2 2136027771930903808","DMPP-4","DMPP-4 b",293.5826648,51.2358069
"Gaia DR2 2657374606238804992","K2-285","K2-285 e",349.3843458,1.3001522
"Gaia DR2 6255655673768103168","K2-317","K2-317 b",228.6188638,-21.0227209
"Gaia DR2 6099012478412247296","WASP-132","WASP-132 c",217.6091998,-46.1595160
"Gaia DR2 2993561629444856960","HD 42813","HIP 29442 c",93.0578446,-14.6493167
"Gaia DR2 4657193606465368704","HD 39194","HD 39194 b",86.1290710,-70.1382377
"Gaia DR2 365426679516816512","HAT-P-19","HAT-P-19 b",9.5165832,34.7114025
"Gaia DR2 2254929887069708160","TOI-2567","TOI-2567 b",288.4656683,66.3479375
"Gaia DR2 2129550445852902656","Kepler-68","Kepler-68 d",291.0323102,49.0402129
"Gaia DR2 2101475241074002176","Kepler-1688","Kepler-1688 b",289.5530051,41.2978532
"Gaia DR2 6522218077348813440","TOI-7041","TOI-7041 b",357.8021716,-50.8698618
,"OGLE-2017-BLG-1275L","OGLE-2017-BLG-1275L b",267.9154167,-29.4979694
"Gaia DR2 6239581123010344960","K2-407","K2-407 b",232.5552584,-23.0067371
"Gaia DR2 2105106687459103488","Kepler-1157","Kepler-1157 b",283.1209268,43.5255701
"Gaia DR2 2131523450748131456","Kepler-1644","Kepler-1644 b",285.4750512,48.0348356
"Gaia DR2 5077642283022422656","HIP 12961","HIP 12961 b",41.6800749,-23.0860048
"Gaia DR2 1095822117729707264","HD 60292","HD 60292 b",114.6201698,66.2350517
,"MOA-2010-BLG-073L","MOA-2010-BLG-073L b",272.5472580,-26.5229319
"Gaia DR2 2333676738049780352","TOI-198","TOI-198 b",2.2715087,-27.1217452
"Gaia DR2 2556248536102683008","K2-217","K2-217 b",11.2983678,6.4815879
"Gaia DR2 2077536673917322368","Kepler-1463","Kepler-1463 b",294.4872785,42.0069064
"Gaia DR2 2077241558125147904","Kepler-1607","Kepler-1607 b",296.0598685,42.6560582
"Gaia DR2 632634358985725184","K2-352","K2-352 d",140.4451478,18.4696280
"Gaia DR2 2129158435598210816","Kepler-657","Kepler-657 b",291.1973006,47.3077545
"Gaia DR2 1943363751009454976","HD 222155","HD 222155 b",354.5025617,48.9960191
"Gaia DR2 658978451430055936","K2-337","K2-337 b",127.7611370,16.9004702
"Gaia DR2 3955257343054729984","HD 111591","HD 111591 b",192.5725483,22.8631285
"Gaia DR2 338382713564401920","TOI-1601","TOI-1601 b",38.3615690,41.0134321
"Gaia DR2 6677909439240233472","WASP-182","WASP-182 b",311.6733450,-41.8209828
"Gaia DR2 6257625719430982016","K2-240","K2-240 c",227.8493710,-17.8754464
"Gaia DR2 4540061704988054400","GJ 3998","GJ 3998 b",259.0020507,11.0561751
"Gaia DR2 1579929906250111232","BD+60 1417","BD+60 1417 b",190.8875453,60.0143636
"Gaia DR2 3794167001116433152","ups Leo","ups Leo b",174.2372188,-0.8235643
"Gaia DR2 6157753406084087168","TOI-757","TOI-757 b",187.9948428,-35.5544523
"Gaia DR2 1651911084230149248","TOI-1670","TOI-1670 b",259.0172522,72.1611806
,"OGLE-2015-BLG-1649L","OGLE-2015-BLG-1649L b",271.2050417,-32.6330278
"Gaia DR2 2119706690045629824","Kepler-1637","Kepler-1637 b",282.2368006,48.1542016
"Gaia DR2 3340265717587057536","TOI-532","TOI-532 b",85.0800537,11.5626373
"Gaia DR2 6047587937321868288","ROXs 42 B","ROXs 42 B b",247.8125493,-24.5455770
"Gaia DR2 2099912182214036608","Kepler-1601","Kepler-1601 b",285.5129496,38.0798390
"Gaia DR2 144936836795636864","LkCa 15","LkCa 15 c",69.8241791,22.3508662
"Gaia DR2 3462511310147530752","NGTS-18","NGTS-18 b",180.5462193,-35.5486091
"Gaia DR2 5603100779728361088","HATS-42","HATS-42 b",108.4523991,-33.4373462
"Gaia DR2 2099534293810509312","Kepler-1550","Kepler-1550 b",287.7646113,38.2947076
"Gaia DR2 6356375508717699584","nu Oct A","nu Oct A b",325.3702792,-77.3910853
"Gaia DR2 2073697419836171264","Kepler-1680","Kepler-1680 b",297.0746571,39.9338893
"Gaia DR2 2086312941367921408","Kepler-1757","Kepler-1757 b",297.7397823,46.9418957
"Gaia DR2 604914949295282816","NGC 2682 YBP 1194","NGC 2682 YBP 1194 b",132.7533077,11.8146537
"Gaia DR2 4877544322252002048","TOI-2447","TOI-2447 b",70.9975864,-31.9066369
"Gaia DR2 6482103014085857024","WASP-88","WASP-88 b",309.5112337,-48.4620833
"Gaia DR2 604743013163971072","K2-268","K2-268 e",133.7094899,11.8482712
"Gaia DR2 1090159839002347136","HD 68988","HD 68988 b",124.5935429,61.4608518
"Gaia DR2 3070964117005132416","WASP-180 A","WASP-180 A b",123.3922465,-1.9827874
"Gaia DR2 2107311719368903680","Kepler-1996","Kepler-1996 c",285.2537555,46.5822183
"Gaia DR2 1894962115280642688","HIP 109600","HIP 109600 b",333.0270790,29.0662082
"Gaia DR2 169256041140206848","TOI-4602","TOI-4602.01",60.6003316,31.3298354
"Gaia DR2 1556242405699527424","TOI-1272","TOI-1272 b",199.1962036,49.8610591
"Gaia DR2 1385293808145621504","14 Her","14 Her b",242.6021014,43.8163621
"Gaia DR2 4678664766394767616","HD 27442","HD 27442 b",64.1205476,-59.3028771
"Gaia DR2 2537319343919089024","HD 5319","HD 5319 b",13.7558096,0.7893425
"Gaia DR2 2345744256120965504","HD 4732","HD 4732 b",12.3085089,-24.1369079
"Gaia DR2 4620009665047355520","TOI-1224","TOI-1224 b",37.1978356,-80.8991053
"Gaia DR2 2986593268342544768","HD 33844","HD 33844 c",78.1505649,-14.9509775
"Gaia DR2 2081875484241210240","Kepler-1705","Kepler-1705 c",301.5785316,44.3121639
"Gaia DR2 3595647565382917120","K2-242","K2-242 b",179.8358421,-6.5178542
"Gaia DR2 2082161219824397568","Kepler-1518","Kepler-1518 c",300.3323404,44.9861065
"Gaia DR2 6828450688663428224","HD 204313","HD 204313 c",322.0510568,-21.7274194
"Gaia DR2 5664814198431308288","GJ 357","GJ 357 d",144.0074644,-21.6650634
,"OGLE-2019-BLG-0299L","OGLE-2019-BLG-0299L b",266.6794583,-23.5843111
"Gaia DR2 5909085279371278336","TOI-3321","TOI-3321 b",265.7603351,-65.0082516
"Gaia DR2 3899064464855774592","K2-17","K2-17 b",178.3296746,6.4123178
"Gaia DR2 4851053999056603904","TOI-406","TOI-406 c",49.2626428,-42.2441492
"Gaia DR2 5982775854377691136","HD 330075","HD 330075 b",237.4054997,-49.9639199
"Gaia DR2 4707634458245031552","HD 1397","HD 1397 b",4.4471631,-66.3589285
"Gaia DR2 2133011635437118464","Kepler-1076","Kepler-1076 b",287.5902594,51.0606047
"Gaia DR2 4021079911593673600","HIP 57274","HIP 57274 d",176.1705487,30.9576484
"Gaia DR2 2950113598541387776","TOI-2768","TOI-2768 b",99.3641336,-15.4812031
"Gaia DR2 4130539180358512768","K2-32","K2-32 e",252.4260080,-19.5430504
"Gaia DR2 3094290054327367168","GJ 3473","GJ 3473 c",120.5936065,3.3371629
"Gaia DR2 4430238051199001216","HD 141004","HD 141004 b",236.6099205,7.3527684
"Gaia DR2 6812056381881853056","HD 207832","HD 207832 c",328.1517893,-26.0271749
,"CFBDSIR J145829+101343","CFBDSIR J145829+101343 b",224.6208333,10.2286111
"Gaia DR2 5855730584310531200","HD 111232","HD 111232 c",192.2159553,-68.4246679
"Gaia DR2 4619939536821435904","TOI-2328","TOI-2328 b",31.6907424,-81.2473760
"Gaia DR2 4780294722094459904","GJ 163","GJ 163 c",62.3228353,-53.3711768
"Gaia DR2 661167785238757376","K2-264","K2-264 c",131.3583524,19.6984010
"Gaia DR2 3594882751966012160","K2-241","K2-241 b",181.2386829,-6.8052985
"Gaia DR2 3895948101012579456","HD 102329","HD 102329 c",176.6941567,3.4742143
"Gaia DR2 6169943210465504384","HIP 67851","HIP 67851 b",208.4653640,-35.3146536
"Gaia DR2 5485320853638354304","HD 51608","HD 51608 b",103.7137102,-55.2600189
"Gaia DR2 4840909492463387136","HIP 19976","HIP 19976 b",64.2597881,-40.7985198
"Gaia DR2 6586580842340695040","HD 208487","HD 208487 b",329.3332489,-37.7641354
"Gaia DR2 574577774218025600","HD 12648","HD 12648 b",34.7480718,85.7365329
"Gaia DR2 4296208099222829568","HD 183263","HD 183263 c",292.1022982,8.3579183
"Gaia DR2 2576563907506735232","EPIC 220492298","EPIC 220492298 b",16.7615005,6.5887980
"Gaia DR2 1446540213584440704","GJ 3779","GJ 3779 b",200.7335358,24.4639425
,"KMT-2016-BLG-1397L","KMT-2016-BLG-1397L b",272.6646120,-24.8577385
"Gaia DR2 4827532078086044416","GJ 3341","GJ 3341 b",78.9471415,-31.2948458
"Gaia DR2 577602496345490176","GJ 328","GJ 328 c",133.7819507,1.5420011
"Gaia DR2 5209903017765189760","HD 63454","HD 63454 b",114.8406393,-78.2791464
"Gaia DR2 2441630500517079808","GJ 1002","GJ 1002 c",1.6764641,-7.5462123
"Gaia DR2 6387058411482257536","DS Tuc A","DS Tuc A b",354.9154673,-69.1960430
"Gaia DR2 5094154336330994688","WASP-140","WASP-140 b",60.3855387,-20.4509991
"Gaia DR2 3001428566419966592","HD 44219","HD 44219 b",95.0599971,-10.7250799
,"gam1 Leo","gam1 Leo b",154.9932080,19.8413890
"Gaia DR2 2083061376251298688","TOI-4487 A","TOI-4487 A b",306.4220814,45.9710306
"Gaia DR2 2296342614570999552","TOI-2025","TOI-2025 b",282.7952558,82.2454143
"Gaia DR2 2080811118319262080","TOI-3523 A","TOI-3523 A b",304.2834581,42.9065338
"Gaia DR2 6780546169633474944","WASP-94 B","WASP-94 B b",313.7882932,-34.1357240
"Gaia DR2 3762515188088861184","TOI-663","TOI-663 c",160.0658525,-8.5110827
"Gaia DR2 2623505219992303104","HD 215152","HD 215152 e",340.8380941,-6.4020685
,"MOA-2007-BLG-192L","MOA-2007-BLG-192L b",272.0158250,-27.1500750
"Gaia DR2 1097091022864217472","TOI-5726","TOI-5726.01",123.3950504,68.5745899
"Gaia DR2 5084805635638179584","UZ For","UZ For b",53.8694682,-25.7393857
"Gaia DR2 3606324613561098368","K2-125","K2-125 b",204.1418754,-14.9478195
"Gaia DR2 2996776253547606656","TOI-2346","TOI-2346 b",88.0929073,-13.3724686
"Gaia DR2 2441630500517079808","GJ 1002","GJ 1002 b",1.6764641,-7.5462123
"Gaia DR2 6355915466180482944","TOI-4342","TOI-4342 c",324.3894196,-77.9791468
"Gaia DR2 4285073581136130560","CoRoT-29","CoRoT-29 b",278.9020691,6.4795703
"Gaia DR2 354077348697687424","GJ 96","GJ 96 b",35.5624031,47.8802075
"Gaia DR2 4674216245427964416","HD 23472","HD 23472 e",55.4590314,-62.7672667
"Gaia DR2 5726982995343100928","HD 69830","HD 69830 c",124.6010091,-12.6364246
"Gaia DR2 3205907595694244480","HD 28192","HD 28192 b",66.7032517,-1.7244842
"Gaia DR2 4524517290642206336","TOI-4463 A","TOI-4463 A b",279.3581286,18.7299522
"Gaia DR2 5053536074700031616","HD 20868","HD 20868 b",50.1794053,-33.7296900
"Gaia DR2 5056511692465250304","HD 21411","HD 21411 b",51.5474155,-30.6168403
"Gaia DR2 148400229703257856","ITG 15 A","ITG 15 b",69.9370379,26.0312128
"Gaia DR2 2033246455795280896","HD 331093","HD 331093 b",295.6200054,31.7395451
"Gaia DR2 256580182331399296","HAT-P-61","HAT-P-61 b",75.4801665,50.1311784
,"HD 62509","HD 62509 b",116.3288240,28.0261270
"Gaia DR2 6239581123010344960","K2-407","K2-407 c",232.5552584,-23.0067371
"Gaia DR2 5679582499313038080","HD 79181","HD 79181 b",137.9944736,-19.7474341
"Gaia DR2 6357524189130820992","TOI-1052","TOI-1052 b",337.5102738,-75.6465606
"Gaia DR2 713135102814342656","HD 75898","HD 75898 c",133.4611999,33.0566885
"Gaia DR2 2429415922764859392","HD 360","HD 360 b",2.0729030,-8.8242618
"Gaia DR2 2303587361109316224","TOI-1691","TOI-1691 b",272.4041179,86.8603430
